sõnu uudises,esimene isik,negatiivsus,kordaja,positiivsus,väljaanne,link
384,7,7,3.65,4,Delfi,https://www.delfi.ee/news/paevauudised/eesti/video-terviseamet-tallinnas-on-moistlik-suuremad-uritused-edasi-lukata?id=90992587
2639,78,70,5.61,76,Telegram,https://www.telegram.ee/eesti/madis-masing-miks-ma-kasvatasin-omale-kanepit-i-osa
323,1,9,3.1,7,Telegram,https://www.telegram.ee/maailm/lennujaamades-katsutakse-labi-vaikelapsi
373,4,4,2.14,4,Delfi,https://www.delfi.ee/news/paevauudised/eesti/valitsuserakondade-juhid-leppisid-kokku-abielureferendumi-kusimuse-sonastuses?id=91647059
44,1,2,6.82,0,Eesti Päevaleht,https://epl.delfi.ee/valismaa/leetu-pogenenud-valgevene-presidendikandidaadi-motiivi-kohta-liigub-ringi-mitu-versiooni?id=90702245
106,2,0,1.89,5,Delfi,https://www.delfi.ee/news/paevauudised/eesti/president-kaljulaidi-koroonatest-oli-negatiivne?id=91635775
4353,99,158,5.9,85,Telegram,https://www.telegram.ee/nwo/911-terrorirunnakute-alkeemia-vicsim-raport-1-osa
400,5,7,3.0,12,Uued Uudised,https://uueduudised.ee/uudis/maailm/video-jaak-madisoni-kriitika-vasakliberaal-verhofstadti-ja-euroopa-liidu-briti-poliitika-osas-joudis-daily-expressi-veergudele/
167,1,7,4.79,1,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/video-uliohtlik-olukord-minneapolises-kihutas-juht-oma-rekaga-tuhandete-meeleavaldajate-sekka?id=90042505
318,7,7,4.4,2,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/voimalik-vaid-twitteris-usa-senaator-kutsus-tuntud-naitleja-oma-kolleegiga-duellile?id=90180935
203,1,1,0.99,6,Uued Uudised,https://uueduudised.ee/uudis/maailm/rootslased-hakkavad-migrantidest-vasima/
154,2,5,4.55,2,Telegram,https://www.telegram.ee/maailm/dick-cheney-tunnistab-valetamist-911-uurimiskomisjonile
196,3,3,3.06,1,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/valgevene-voimude-otsus-riigis-ei-ole-enam-ainumatki-seaduslikult-tootavat-valisajakirjanikku?id=91247797
76,0,2,2.63,0,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/ungari-seab-koroonaviiruse-leviku-tottu-uued-piirangud-piiriulesele-reisimisele?id=90426991
330,1,4,1.52,1,Uued Uudised,https://uueduudised.ee/uudis/hadavajalike-desovahendite-liitrihinnad-erinevad-turul-ule-20-korra-see-lohnab-spekulantide-jarele/
2534,103,59,6.39,54,Telegram,https://www.telegram.ee/nwo/kas-maailmavalitsejad-ei-olegi-halvad-1-osa
173,3,3,3.47,8,Telegram,https://www.telegram.ee/eesti/tallinnas-toimub-meeleavaldus-internetivabaduse-toetuseks
478,4,10,2.93,19,Uued Uudised,https://uueduudised.ee/arvamus/juhtkiri/tsensuur-kagistab-isegi-maailma-tippjuhti-naoraamatu-tarbijast-raakimata/
308,9,3,3.9,10,Forte,https://forte.delfi.ee/news/digi/video-president-nixoni-kone-katastroofiga-loppenud-kuule-maandumisest-toob-esile-suvavoltsingu-hirmutava-ehtsuse?id=90527261
133,0,0,0.0,4,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/venemaa-konstitutsiooniparandusi-toetas-ligi-78-valijatest?id=90334839
223,1,0,0.45,6,Uued Uudised,https://uueduudised.ee/majandus/minister-arvo-aller-maamajandusse-moeldud-200-miljonit-eurot-on-reedest-jagamisvalmis/
94,0,1,1.06,4,Delfi,https://www.delfi.ee/news/paevauudised/eesti/paide-gumnaasium-laks-heas-usus-koroonapiirangutega-liiale?id=91551535
166,4,2,3.61,3,Telegram,https://www.telegram.ee/eesti/kaitseliit-ostis-ameerikalt-100-helikopterit
253,0,5,1.98,3,Telegram,https://www.telegram.ee/nwo/70-protsenti-stockholmi-borsist-kontrollivad-koigest-15-perekonda
431,9,28,8.58,4,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/vagivaldsetel-londoni-eri-leeride-meeleavaldustel-voeti-kinni-sada-inimest?id=90165573
210,1,7,3.81,1,Telegram,https://www.telegram.ee/maailm/rohkem-kui-99-itaalias-surnud-koroona-patsientidest-podes-ka-teisi-haiguseid
87,1,2,3.45,1,Telegram,https://www.telegram.ee/eesti/tana-toimub-ulemaailmne-geoinsenerluse-vastane-protest
76,0,0,0.0,4,Eesti Päevaleht,https://epl.delfi.ee/valismaa/saksamaa-viiruskolde-elanikest-said-kodumaal-paariad?id=90268669
517,4,14,3.48,12,Uued Uudised,https://uueduudised.ee/arvamus/uks-tont-liigub-euroopas-islamismitont-teadagi/
1349,15,82,7.19,19,Telegram,https://www.telegram.ee/maailm/miks-peaks-igas-terrorismirunnakus-koigepealt-valitsust-kahtlustama
112,1,1,1.79,11,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/toomas-hendrik-ilves-euroopa-liidu-lahenemispoliitika-valgevenele-on-ebaonnestunud?id=90689527
148,2,0,1.35,0,Eesti Päevaleht,https://epl.delfi.ee/must_raha/fincen-files-bondi-filmi-vanalinna-kokku-ostnud-alexela-hiljutine-suuromanik-sai-kaela-kriminaaluurimise?id=91136247
505,2,4,1.19,8,Telegram,https://www.telegram.ee/teadus-ja-tulevik/paracase-koljud-kas-toend-inimesele-sarnaste-olendite-elust-maal
559,23,21,7.87,29,Uued Uudised,https://uueduudised.ee/arvamus/rahvuskonservatiiv-ei-ole-vihkaja-ta-lihtsalt-ei-lahe-rumalustega-kaasa/
329,0,3,0.91,2,Telegram,https://www.telegram.ee/eesti/plastjaatmeted-minevikku-tallinn-keelustab-avalikel-uritustel-uhekordsete-noude-kasutamise
202,5,1,2.97,5,Eesti Päevaleht,https://epl.delfi.ee/uudised/arno-paneb-tartu-lapsed-aedadesse-mis-pooltele-vanematele-ei-sobi?id=90369917
93,0,0,0.0,1,Uued Uudised,https://uueduudised.ee/uudis/eesti/kert-kingo-valiti-riigikogu-kapo-komisjoni-esimeheks/
209,3,5,3.83,5,Telegram,https://www.telegram.ee/maailm/veel-uks-ukraina-piirkond-hakkab-iseseisvuma
1683,23,34,3.39,70,Uued Uudised,https://uueduudised.ee/arvamus/kaspar-arro-hooliv-rahvuslus-ei-vastanda-tooinimesi-ettevotjatele/
737,7,11,2.44,23,Telegram,https://www.telegram.ee/ajaviide/tartu-ulikoolis-kaitsti-hindele-a-magistritoo-telegrami-ja-meie-lugejate-kohta
190,3,1,2.11,2,Eesti Päevaleht,https://epl.delfi.ee/kultuur/parnu-uue-kunsti-muuseum-on-arhitektidele-40-000-eurot-volgu?id=91572637
1067,12,30,3.94,20,Uued Uudised,https://uueduudised.ee/arvamus/ats-miller-valimistel-on-alati-sohki-tehtud/
1023,31,25,5.47,22,Uued Uudised,https://uueduudised.ee/arvamus/ats-miller-elust-postapokaluptilises-maailmas/
499,8,14,4.41,17,Uued Uudised,https://uueduudised.ee/uudis/eesti/bltr-i-personalijuht-motleb-kasumlikult-ja-ideoloogiliselt-kuid-mitte-riiklikult/
687,5,29,4.95,24,Telegram,https://www.telegram.ee/maailm/fukushima-katastroof-on-osutunud-hullemaks-kui-tsernobol
231,7,8,6.49,10,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/briti-valitsus-kavandab-seadusi-mis-tuhistaksid-osa-brexiti-kokkuleppest?id=90967491
230,3,1,1.74,3,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/kahaneva-toetusega-trump-vahetas-valja-oma-valimiskampaania-manedzeri?id=90467049
846,22,24,5.44,14,Uued Uudised,https://uueduudised.ee/arvamus/andres-raid-eluterve-motlemisega-louna-eesti-taadist-presidendini-kes-ei-algatanud-uhtegi-soda/
341,1,8,2.64,2,Telegram,https://www.telegram.ee/eesti/sotsiaalministeeriumi-andmetel-ei-ole-eestis-tuhandeid-orje
104,1,2,2.88,2,Uued Uudised,https://uueduudised.ee/uudis/maailm/kes-ihkab-ukraina-toojoudu-seal-lisandus-oopaevaga-994-koroonanakkust-suri-16-inimest/
168,1,8,5.36,2,Telegram,https://www.telegram.ee/teadus-ja-tulevik/viroloogid-plaanivad-tosta-linnugripi-levimise-voimekust
245,4,0,1.63,8,Telegram,https://www.telegram.ee/eesti/tartu-regiooni-energiaagentuur-pakub-tartlastele-tasuta-energiaalast-noustamist
275,5,10,5.45,6,Delfi,https://www.delfi.ee/news/paevauudised/usavalimised2020/trump-ei-andnud-kindlat-lubadust-voim-parast-voimalikku-valimiskaotust-rahumeelselt-ule-anda?id=91138301
1952,37,35,3.69,49,Delfi,https://www.delfi.ee/news/paevauudised/eesti/blogi-kaja-kallas-arvamusfestivali-erakonnaesimeeste-debatil-demokraatlikule-riigile-ei-ole-kohane-loetleda-ajakirjandusvaljaandeid-ja-ajakirjanikke-k?id=90742295
217,2,4,2.76,3,Uued Uudised,https://uueduudised.ee/uudis/maailm/uusrassism-mollab-reklaamplakat-londonis-kutsub-valgeid-britte-ennast-steriliseerima/
235,3,9,5.11,3,Telegram,https://www.telegram.ee/maailm/amazon-com-kasutas-turvameestena-neonatse
200,3,2,2.5,3,Uued Uudised,https://uueduudised.ee/arvamus/lugeja-kirjutab/nordinud-inimene-kusib-mis-oigusega-filmitakse-koroonatestide-tegijaid/
69,0,0,0.0,3,Telegram,https://www.telegram.ee/eesti/polka-09-valitsuskriis-mart-helme-umbusaldamine-roheliste-petitsioon-ja-abielureferendum
381,3,9,3.15,19,Telegram,https://www.telegram.ee/eesti/ravimite-hulgimuujatest-apteegiomanikud-kulvavad-alusetut-hirmu-ja-eksitavad-inimesi
726,16,24,5.51,14,Telegram,https://www.telegram.ee/arvamus/kreeka-lihtrahvas-agab-maksukoorma-all
498,7,1,1.61,24,Telegram,https://www.telegram.ee/teadus-ja-tulevik/susteemne-motlemine-oskus-moista-paremini-teisi-inimesi-ja-maailmapilte
314,6,0,1.91,3,Telegram,https://www.telegram.ee/maavaline/linnuteega-samas-superparves-asub-veel-100-000-galaktikat
190,3,6,4.74,4,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/teadlased-covid-19-epideemia-vois-tabada-wuhani-linna-juba-mullu-suvel?id=90121567
69,2,3,7.25,3,Telegram,https://www.telegram.ee/arvamus/oigusest-uksi-ei-piisa-tuleb-olla-ka-heasudamlik
131,1,8,6.87,1,Delfi,https://www.delfi.ee/news/paevauudised/eesti/parnumaal-juhtunud-atv-onnetuses-sai-viga-laaneranna-vallavanem?id=91088699
785,15,16,3.95,20,Uued Uudised,https://uueduudised.ee/arvamus/repliik/ajakirjanikud-naitasid-nadalavahetuse-jututubades-taas-oma-ebaprofessionaalsust/
514,2,6,1.56,5,Delfi,https://www.delfi.ee/news/paevauudised/usavalimised2020/new-york-times-trumpi-telekuulsuse-pealt-teenitud-427-miljonit-dollarit-oli-paasterongas-tohutu-arikahjumi-juures?id=91187849
214,3,10,6.07,8,Uued Uudised,https://uueduudised.ee/uudis/maailm/euroopa-parlament-tahab-rahade-karpimisega-vaigistada-poola-traditsioonilise-perekonna-kaitsjaid/
232,2,6,3.45,10,Telegram,https://www.telegram.ee/maailm/laane-meedia-vaikib-miljonid-suurlased-toetavad-president-assadi
251,22,1,9.16,7,Uued Uudised,https://uueduudised.ee/arvamus/repliik/kust-leiaks-integratsiooniprogrammi-mis-aitaks-poliseestlasel-uuseestilikus-pealinnas-toime-tulla/
484,6,16,4.55,6,Uued Uudised,https://uueduudised.ee/uudis/eesti/mitte-eesti-pole-rail-balticu-projektis-mitteusaldatav-vaid-kogu-ettevotmine-on-algusest-peale-savijalgadel/
201,0,2,1.0,2,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/leedus-tuli-esmakordselt-oopaevaga-juurde-ule-tuhande-koroonanakatunu?id=91533603
576,9,12,3.65,11,Uued Uudised,https://uueduudised.ee/majandus/peter-vesterbacka-tunneliprojekti-tehissaared-tunduvad-kaasaegse-trooja-hobusena/
296,3,2,1.69,10,Telegram,https://www.telegram.ee/maailm/obamal-on-taielik-voim-usa-kommunikatsioonikanalite-ule
542,8,12,3.69,7,Uued Uudised,https://uueduudised.ee/arvamus/mart-ummelas-suvariik-mollab-meie-silme-all/
164,1,9,6.1,4,Telegram,https://www.telegram.ee/toit-ja-tervis/5g-dilemma-kiire-internet-voi-hea-tervis
247,0,0,0.0,5,Delfi,https://www.delfi.ee/news/paevauudised/eesti/fotod-nasa-astronaudid-naasid-spacexi-kosmoselaevaga-crew-dragon-maale?id=90623707
153,0,8,5.23,0,Uued Uudised,https://uueduudised.ee/uudis/maailm/wuhan-tostis-vaidetavalt-statistikat-tapsustades-koroonasurmade-arvu-50-protsenti/
451,4,2,1.33,13,Telegram,https://www.telegram.ee/teadus-ja-tulevik/google-rahastab-pretensioonikat-virtuaalse-reaalsuse-projekti
382,9,2,2.88,11,Delfi,https://www.delfi.ee/news/paevauudised/eesti/video-eestlanna-naljavideo-sai-hispaanias-aaretult-menukaks-huumori-taga-on-teatud-kriitika-sisserannanute-osas-kes-kohalikku-keelt-ara-ei-opi?id=90684273
494,2,15,3.44,10,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/beiruti-plahvatuse-ohvrite-arv-on-tousnud-137-ni-sadamaametnikud-pandi-koduaresti?id=90657421
1003,8,16,2.39,38,Telegram,https://www.telegram.ee/maailm/vabakaubandusleppe-ttip-mottekojad-on-ettevotete-ja-valitsuste-palgal
262,3,4,2.67,7,Uued Uudised,https://uueduudised.ee/arvamus/repliik/latlased-pingviinide-paraadi-ei-pea-eestlastele-on-see-mottekohaks-sest-uhiskonda-uhendavat-rolli-pole-sest-sundmusest-kujunenud/
293,6,2,2.73,7,Delfi,https://www.delfi.ee/news/paevauudised/eesti/heanaaberlikkus-soomlaste-latlaste-ja-leedukatega-tagatakse-vastastikune-leevendus-karantiinikohustuse-kandjaile?id=91162617
252,3,1,1.59,5,Telegram,https://www.telegram.ee/maailm/nato-peasekretar-me-peame-valmistuma-taielikuks-lahkumiseks-afganistanist
280,5,5,3.57,6,Telegram,https://www.telegram.ee/eesti/ema-palub-riigikogult-keskkonnainspektsiooni-sailitamist
186,0,2,1.08,9,Delfi,https://www.delfi.ee/news/paevauudised/eesti/malis-teeninud-jalavaeruhm-joudis-tagasi-koju?id=90787153
297,1,7,2.69,7,Uued Uudised,https://uueduudised.ee/uudis/eesti/taltehci-ukse-taha-jaanud-kolmadnate-riikide-uliopilased-esinevad-nutulauluga/
50,0,0,0.0,1,Delfi,https://www.delfi.ee/news/paevauudised/eesti/viljandi-paala-jarvest-otsitatakse-uppunut?id=90206633
221,7,4,4.98,5,Delfi,https://www.delfi.ee/news/paevauudised/eesti/sven-sester-palub-valitsusliikmetelt-otsustamist-miks-te-ei-soovi-pehmemaid-meetmeid-seadustada?id=91597563
179,1,8,5.03,1,Telegram,https://www.telegram.ee/maailm/usa-karmistas-sanktsioone-iraani-suhtes-veelgi
131,5,3,6.11,8,Telegram,https://www.telegram.ee/arvamus/eino-baskin-riik-on-sober-valitsus-mitte
204,2,5,3.43,7,Delfi,https://www.delfi.ee/news/paevauudised/krimi/fotod-kohtus-avaldati-peeter-helme-saadetud-privaatsonum-lastega-seksitakse-palju-rohkem-kui-seda-avalikult-tunnistatakse?id=90873027
247,1,15,6.48,1,Forte,https://forte.delfi.ee/news/varia/ja-ongi-miljon-tais-koroonaohvrite-loetlemiseks-on-nuud-vaja-seitsmekohalist-arvu?id=91170851
158,0,20,12.66,6,Delfi,https://www.delfi.ee/news/paevauudised/eesti/pae-tanava-pommimees-vabanes-parast-15-aastat-vanglast?id=91637427
522,5,24,5.56,24,Telegram,https://www.telegram.ee/maailm/hologrammide-marss-hispaanias-protestiti-inimoigusi-piiravate-seaduste-vastu
70,0,2,2.86,1,Eesti Päevaleht,https://epl.delfi.ee/valismaa/armeenia-aserbaidzaani-piiril-lahvatas-taas-aastakumneid-vindunud-leek?id=90469727
67,0,2,2.99,1,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/venemaa-tveri-oblastis-kukkus-alla-havituslennuk-su-30?id=91117213
153,0,10,6.54,2,Uued Uudised,https://uueduudised.ee/uudis/maailm/surma-hong-ka-parast-surma-kindral-soleimani-matuserongkaigul-sai-tunglemises-hukka-40-inimest/
84,2,0,2.38,4,Delfi,https://www.delfi.ee/news/paevauudised/eesti/keskerakond-taastas-positsiooni-narvas?id=91794565
117,1,2,2.56,7,Uued Uudised,https://uueduudised.ee/uudis/eesti/jaak-madison-isamaa-ketseritele-eelmine-aasta-sobis-noustuda-referendumiga-kuid-nuud-enam-mitte/
259,6,1,2.7,3,Telegram,https://www.telegram.ee/maavaline/moorei-seaduse-jargi-ei-arenenud-elu-maal
1030,18,33,4.95,34,Uued Uudised,https://uueduudised.ee/arvamus/vsevolod-jurgenson-diplomaadi-labipolemises-pole-midagi-erilist/
54,0,5,9.26,1,Delfi,https://www.delfi.ee/news/paevauudised/krimi/fotod-alkoholi-tarvitanud-rollerijuht-pohjustas-raplamaal-avarii?id=90654765
167,3,10,7.78,6,Uued Uudised,https://uueduudised.ee/uudis/eesti/mart-helme-riigireeturite-ennetahtaegne-vabastamine-kohtute-poolt-pole-mitte-juriidiline-vaid-poliitiline-otsus/
110,3,2,4.55,3,Eesti Päevaleht,https://epl.delfi.ee/uudised/martin-helme-oli-teadlik-freeh-ja-rahapesuskeemi-osalise-prevezoni-seotusest?id=90578313
268,9,7,5.97,8,Delfi,https://www.delfi.ee/news/paevauudised/eesti/tanel-kiik-maskisoovituse-taitmiseks-sobib-ka-isetehtud-mask-voi-sall?id=91629267
687,4,27,4.51,20,Telegram,https://www.telegram.ee/teadus-ja-tulevik/laama-lagunematu-keha-musteerium-on-jaanud-teadlastele-moistatuseks
354,5,12,4.8,4,Uued Uudised,https://uueduudised.ee/arvamus/repliik/vasakmeedia-haalestab-inimesi-krdi-moisnike-vastu-eriti-kui-selleks-on-rahvuskonservatiiv/
336,4,3,2.08,13,Telegram,https://www.telegram.ee/eesti/kas-ministeeriumite-vaheetappide-memod-peaksid-olema-salastatud
54,1,3,7.41,4,Uued Uudised,https://uueduudised.ee/varia/video-helle-moonika-helme-soovib-inimestele-oskust-noppida-mura-seest-valja-oluline/
290,2,5,2.41,6,Telegram,https://www.telegram.ee/teadus-ja-tulevik/hollandi-teadlased-on-leiutanud-saastet-vahendava-tanavasillutise
512,4,15,3.71,13,Telegram,https://www.telegram.ee/toit-ja-tervis/kanada-arst-paljastas-vaktsiinipettuse
307,5,5,3.26,1,Uued Uudised,https://uueduudised.ee/arvamus/repliik/ekre-retoorika-paljastas-opositsiooni-ohukese-kultuurikihi-alla-peitunud-igipolise-matslikkuse/
390,6,11,4.36,8,Telegram,https://www.telegram.ee/eesti/teateid-tegelikkusest-euroopa-komisjoni-eksperdid-ei-ole-heaks-kiitnud-rail-balticu-uut-tasuvusuuringut
460,16,11,5.87,13,Uued Uudised,https://uueduudised.ee/uudis/eesti/ei-saa-me-labi-ekre-ta-rahvuskonservatiivid-aitavad-isamaal-nagu-hoida/
204,1,2,1.47,9,Telegram,https://www.telegram.ee/eesti/valitsus-andis-rahvaalgatuse-eelnoule-pohimottelise-toetuse
279,7,8,5.38,5,Uued Uudised,https://uueduudised.ee/arvamus/andres-raid-tsensuur-sotsiaalmeedias-ehk-kollektiivse-sudametunnistuse-vaikne-ja-salajane-signaal/
197,0,6,3.05,1,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/india-teatas-ulemaailmsest-rekordist-oopaevaga-tuli-juurde-ule-90-000-uue-nakatunu?id=90960957
59,0,1,1.69,2,Delfi,https://www.delfi.ee/news/paevauudised/eesti/tormihoiatus-tana-ohtul-tuleb-aikest-vihma-ja-rahet-tuul-kuni-25-meetrit-sekundis?id=90103405
363,6,6,3.31,8,Uued Uudised,https://uueduudised.ee/arvamus/repliik/ekre-poliitik-meedia-valis-juba-aastate-eest-teadlikult-rahvuskonservatiivide-vastasuse/
1752,66,47,6.45,48,Telegram,https://www.telegram.ee/arvamus/lugejakiri-huvasti-kallis-hyperlink
291,4,7,3.78,7,Uued Uudised,https://uueduudised.ee/uudis/maailm/uro-peasekretar-antonio-guterres-kuulutas-ennast-avalikult-feministiks-ega-kolmanda-maailma-naistel-sellest-kergem-hakka/
75,2,1,4.0,1,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/ulevaade-liibanon-on-kokkuvarisemise-aarel-kohalikud-muuvad-poest-liha-ostmiseks-maha-oma-abielusormused?id=90483353
57,0,0,0.0,1,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/video-putini-juurde-paaseb-ainult-labi-desotunneli?id=90194861
206,17,5,10.68,3,Telegram,https://www.telegram.ee/eesti/kevadise-eriolukorra-meditsiinijuht-dr-arkadi-popov-oues-maski-ei-kanna
264,4,5,3.41,6,Uued Uudised,https://uueduudised.ee/uudis/eesti/reformarnaiste-uus-tase-liina-kersna-laks-isiklikuks-ja-asus-pere-kallale/
645,8,17,3.88,10,Telegram,https://www.telegram.ee/eesti/kodanikuuhendused-rmk-tegevus-kasvatab-kuuse-kooreuraski-populatsiooni-metsades
196,0,3,1.53,3,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/euroopa-liit-avab-piirid-15-riigi-jaoks-usa-d-selles-nimekirjas-ei-ole?id=90325357
65,2,1,4.62,3,Delfi,https://www.delfi.ee/news/paevauudised/eesti/online-intervjuu-kas-mask-ikkagi-kaitseb-kuidas-poetada-koroonahaiget-lahedast-perearst-vastab?id=91758973
105,0,2,1.9,1,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/uued-koroonajuhtumid-naabrite-juures-soomes-rekord-351-latis-366-ja-leedus-1680?id=91720101
2304,18,56,3.21,41,Telegram,https://www.telegram.ee/maailm/panama-paberid-miks-1-superrikkaid-saavad-aina-rikkamaks
155,3,8,7.1,3,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/cnn-melania-trump-soovitab-donald-trumpil-valimiskaotusega-leppida?id=91610459
553,6,9,2.71,16,Uued Uudised,https://uueduudised.ee/uudis/eesti/ettevotja-viktor-siilats-9-aasta-eest-kumme-aastat-ametis-olnud-kantsler-ei-ole-sugugi-mitte-nii-kerge-saak-et-seda-palja-kaega-votta/
55,0,0,0.0,3,Delfi,https://www.delfi.ee/news/paevauudised/teetood/kiirtest-kas-tead-kus-on-koige-rohkem-kruusateid-ning-kui-palju-neist-tanavu-katte-alla-lahevad?id=90348213
141,0,0,0.0,5,Telegram,https://www.telegram.ee/eesti/eesti-keele-e-oppe-kursus-keeleklikk-ingliskeelsetele-oppijatele
305,6,9,4.92,4,Uued Uudised,https://uueduudised.ee/arvamus/repliik/esoteerika-meedias-uha-enam-laheb-vaja-selgeltnagijatest-ajakirjanikke-kes-naeks-seinte-taha/
82,1,2,3.66,2,Delfi,https://www.delfi.ee/news/paevauudised/eesti/fotod-hobune-viskas-lapse-seljast-ja-kappas-minema-sekkuma-pidi-politsei?id=90885029
418,3,15,4.31,12,Uued Uudised,https://uueduudised.ee/uudis/maailm/olukord-usa-piiril-tosine-demokraadid-soosivad-illegaalide-sisseimbumist-ja-kuritegevuse-kasvu/
1594,49,27,4.77,41,Telegram,https://www.telegram.ee/maailm/meediateoreetik-eliit-plaanib-meid-ulejaanuid-huljata
322,5,9,4.35,3,Delfi,https://www.delfi.ee/news/paevauudised/eesti/rohkelt-kuberintsidente-mitmed-eesti-veebilehed-ei-kontrollinud-autentimisel-sertifikaatide-kehtivust?id=90831699
401,7,9,3.99,10,Uued Uudised,https://uueduudised.ee/uudis/maailm/neomarksismist-mojutatud-liberaalne-uhiskond-kasutab-uha-enam-pohimotet-eesmark-puhitseb-abinou/
172,0,0,0.0,1,Delfi,https://www.delfi.ee/news/paevauudised/eesti/leevenevad-reisimispiirangud-eestlased-saavad-homsest-piiranguteta-reisida-ka-austriasse?id=90173633
423,7,16,5.44,6,Telegram,https://www.telegram.ee/arvamus/epidemioloog-koroonaviiruse-saaks-havitada-kui-isoleerimine-tuhistatakse
424,16,12,6.6,6,Uued Uudised,https://uueduudised.ee/arvamus/repliik/kusimus-voortoojounaljas-ettevotjatele-kas-ulemaailmne-majanduskriis-jatab-eesti-puutumata/
283,12,17,10.25,4,Delfi,https://www.delfi.ee/news/paevauudised/eesti/mart-helme-lihula-traagika-taustal-eestis-pole-liiga-palju-relvi-kusimus-on-pigem-selles-miks-oli-tollel-tulistajal-relvaluba?id=90098649
297,7,12,6.4,2,Uued Uudised,https://uueduudised.ee/arvamus/repliik/onnetu-lgbt-kogukonna-miiting-agressiivsus-ruudus-ja-kuubis/
